,original_tumor_region,Tumor_region
13450,True,True
13452,False,True
13453,True,True
13454,True,True
13455,False,True
13456,False,True
13457,True,True
13458,True,True
13460,True,True
13461,True,True
13462,False,True
13463,False,True
13464,True,True
13465,True,True
13466,False,True
13467,True,True
13468,True,True
13469,True,True
13470,True,True
13471,True,True
13472,True,True
13473,True,True
13474,False,True
13475,False,True
13476,True,True
13478,True,True
13479,True,True
13480,True,True
13481,True,True
13483,True,True
13484,False,True
13485,True,True
13486,True,True
13487,True,True
13489,True,True
13491,True,True
13492,True,True
13493,True,True
13494,True,True
13495,True,True
13496,True,True
13497,True,True
13498,True,True
13499,True,True
13501,True,True
13502,True,True
13503,True,True
13504,True,True
13505,True,True
13506,True,True
13507,True,True
13508,True,True
13509,True,True
13510,True,True
13511,True,True
13512,False,True
13513,True,True
13514,True,True
13515,True,True
13516,True,True
13517,True,True
13518,True,True
13519,True,True
13520,True,True
13521,True,True
13522,True,True
13523,True,True
13524,True,True
13525,True,True
13527,False,True
13528,True,True
13529,True,True
13530,False,True
13531,True,True
13532,True,True
13533,True,True
13534,True,True
13536,True,True
13537,True,True
13538,True,True
13539,True,True
13540,False,True
13541,True,True
13542,True,True
13543,True,True
13544,True,True
13545,True,True
13546,True,True
13547,True,True
13548,True,True
13549,True,True
13550,True,True
13551,True,True
13552,True,True
13553,True,True
13554,True,True
13555,True,True
13556,True,True
13557,True,True
13558,True,True
13559,False,True
13561,True,True
13562,True,True
13563,True,True
13564,True,True
13565,True,True
13566,True,True
13567,True,True
13569,False,True
13570,True,True
13571,True,True
13572,True,True
13573,True,True
13574,True,True
13575,False,True
13576,True,True
13577,True,True
13578,True,True
13579,True,True
13580,True,True
13581,True,True
13582,True,True
13583,True,True
13584,True,True
13585,True,True
13587,False,True
13588,True,True
13589,True,True
13590,True,True
13591,True,True
13592,True,True
13593,True,True
13594,True,True
13595,True,True
13596,True,True
13597,True,True
13598,True,True
13599,True,True
13600,True,True
13602,True,True
13603,True,True
13604,False,True
13605,True,True
13606,True,True
13607,False,True
13609,False,True
13610,True,True
13611,True,True
13612,True,True
13613,True,True
13614,True,True
13615,True,True
13616,True,True
13617,True,True
13618,True,True
13619,True,True
13620,True,True
13621,True,True
13622,True,True
13623,True,True
13624,True,True
13625,True,True
13626,True,True
13627,True,True
13628,True,True
13629,True,True
13630,True,True
13631,True,True
13632,False,True
13633,True,True
13634,True,True
13635,False,True
13637,True,True
13638,False,True
13639,True,True
13640,True,True
13641,True,True
13642,True,True
13644,True,True
13645,True,True
13646,True,True
13648,True,True
13649,True,True
13650,True,True
13652,True,True
13654,False,True
13656,True,True
13657,True,True
13659,True,True
13660,True,True
13661,True,True
13662,True,True
13663,True,True
13665,True,True
13666,True,True
13667,False,True
13668,True,True
13669,True,True
13670,True,True
13671,True,True
13672,True,True
13673,True,True
13674,True,True
13675,True,True
13676,True,True
13677,True,True
13678,True,True
13680,True,True
13681,True,True
13682,False,True
13683,False,True
13684,False,True
13685,True,True
13686,True,True
13687,True,True
13688,False,True
13689,True,True
13690,True,True
13693,True,True
13695,False,True
13696,True,True
13697,True,True
13698,True,True
13699,True,True
13705,True,True
13708,False,True
13711,True,True
13713,True,True
13714,False,True
13715,True,True
13716,True,True
13717,False,True
13718,True,True
13719,True,True
13720,True,True
13721,True,True
13722,True,True
13723,False,True
13724,False,True
13725,True,True
13726,True,True
13727,True,True
13728,True,True
13729,True,True
13731,True,True
13732,True,True
13733,True,True
13734,True,True
13738,True,True
13739,False,False
13740,True,True
13741,True,True
13742,True,True
13743,True,True
13744,True,True
13745,True,True
13746,False,True
13747,False,False
13748,True,True
13750,True,True
13751,True,True
13752,True,True
13753,True,True
13754,True,True
13755,True,True
13756,False,False
13758,False,True
13759,True,True
13761,True,True
13762,True,True
13763,True,True
13764,True,True
13765,True,True
13767,True,True
13768,True,True
13769,True,True
13770,False,True
13771,True,True
13774,True,True
13775,True,True
13776,True,True
13777,True,True
13778,True,True
13779,True,True
13780,True,True
13781,True,True
13782,True,True
13783,True,True
13784,True,True
13785,True,True
13786,True,True
13787,True,True
13788,True,True
13789,True,True
13790,True,True
13792,True,True
13793,True,True
13794,True,True
13795,True,True
13796,True,True
13797,True,True
13798,True,True
13799,True,True
13800,True,True
13801,False,False
13802,True,True
13803,True,True
13804,True,True
13805,True,False
13806,True,True
13807,True,True
13808,True,True
13810,True,True
13811,True,True
13812,True,True
13813,True,True
13814,True,True
13815,True,True
13816,True,True
13817,False,True
13818,True,True
13819,True,True
13820,True,True
13821,True,True
13822,True,True
13823,True,True
13824,False,False
13825,True,True
13827,True,True
13828,False,True
13829,True,True
13830,True,True
13831,True,True
13832,True,True
13833,True,True
13834,True,True
13835,True,True
13836,True,True
13837,True,True
13838,True,True
13839,True,True
13841,False,True
13842,False,True
13843,True,True
13844,True,True
13845,True,True
13846,True,True
13847,True,True
13848,True,True
13850,True,True
13851,True,True
13854,True,True
13855,True,True
13856,True,True
13857,True,True
13858,True,True
13859,False,False
13860,True,True
13862,False,False
13863,True,True
13864,False,True
13865,False,True
13866,True,True
13867,True,True
13868,True,True
13869,True,True
13870,True,True
13871,True,True
13872,True,True
13873,True,True
13874,True,True
13875,True,True
13876,True,True
13878,True,True
13879,True,True
13880,True,True
13881,True,True
13882,False,True
13883,True,True
13884,True,True
13885,False,False
13886,True,True
13887,True,True
13888,True,True
13889,True,True
13890,True,True
13891,True,True
13892,True,True
13893,True,True
13894,True,True
13895,True,True
13896,True,True
13897,True,True
13898,True,True
13899,True,True
13900,True,True
13902,True,True
13903,True,True
13904,True,True
13905,True,True
13906,True,True
13907,True,True
13908,True,True
13909,True,True
13910,True,True
13912,True,True
13914,False,False
13916,True,True
13917,True,True
13918,True,True
13920,True,True
13921,True,True
13922,True,True
13923,True,True
13924,False,True
13925,True,True
13926,True,True
13927,True,True
13928,False,True
13929,True,True
13931,True,True
13932,False,False
13933,True,True
13934,True,True
13935,True,True
13936,True,True
13937,True,True
13938,True,True
13939,False,False
13940,False,False
13941,True,True
13942,False,True
13943,True,True
13945,True,True
13946,True,True
13947,True,True
13948,True,True
13949,True,True
13950,False,True
13952,True,True
13954,True,True
13955,True,True
13956,False,False
13957,True,True
13958,True,True
13959,False,True
13960,True,True
13961,True,True
13962,True,True
13963,True,True
13964,True,True
13966,False,True
13967,False,True
13968,True,True
13969,True,True
13970,False,True
13971,True,True
13973,True,True
13974,True,True
13975,True,True
13976,True,True
13977,False,True
13978,False,True
13979,True,True
13980,False,True
13981,True,True
13983,True,True
13984,True,True
13985,False,True
13986,True,True
13987,True,True
13988,True,True
13989,True,True
13992,True,True
13993,False,False
13994,True,True
13995,True,True
13996,False,True
13997,True,True
13998,True,True
14000,True,True
14001,True,True
14002,True,True
14004,True,True
14005,True,True
14006,True,True
14007,True,True
14008,False,True
14009,True,True
14010,True,True
14011,True,True
14012,True,True
14013,True,True
14014,True,True
14015,True,True
14016,True,True
14018,True,True
14019,False,False
14020,True,True
14021,True,True
14022,True,True
14023,True,True
14024,True,True
14025,True,True
14026,False,True
14027,True,True
14028,True,True
14029,True,True
14030,True,True
14031,False,True
14032,True,True
14033,False,False
14034,True,True
14035,True,True
14036,True,True
14037,True,True
14038,True,True
14039,False,True
14040,True,True
14041,True,True
14042,True,True
14043,False,True
14044,True,True
14046,True,True
14047,True,True
14048,True,True
14049,False,True
14050,True,True
14051,True,True
14052,True,True
14053,False,True
14054,True,True
14055,True,True
14056,True,True
14057,True,True
14058,False,True
14059,True,True
14060,True,True
14061,False,True
14062,True,True
14063,True,True
14064,False,True
14065,True,True
14066,True,True
14067,True,True
14068,True,True
14069,False,True
14070,True,True
14071,True,True
14072,True,True
14073,True,True
14074,False,True
14076,True,True
14077,True,True
14078,True,True
14079,True,True
14080,True,True
14081,False,True
14082,True,True
14083,True,True
14084,True,True
14085,True,True
14086,False,True
14087,True,True
14088,True,True
14089,True,True
14090,True,True
14091,True,True
14092,True,True
14093,True,True
14094,True,True
14095,True,True
14097,True,True
14098,True,True
14099,True,True
14100,True,True
14101,True,True
14102,True,True
14103,True,True
14104,True,True
14105,False,True
14106,True,True
14107,True,True
14108,False,True
14109,False,True
14111,True,True
14112,True,True
14113,True,True
14114,True,True
14115,False,True
14116,True,True
14117,True,True
14118,True,True
14119,True,True
14120,True,True
14121,True,True
14122,False,True
14124,False,True
14125,True,True
14126,True,True
14127,True,True
14128,False,True
14129,True,True
14130,True,True
14131,True,True
14132,True,True
14133,True,True
14134,True,True
14135,True,True
14137,True,True
14138,True,True
14139,True,True
14140,True,True
14141,True,True
14142,False,True
14143,True,True
14144,False,True
14145,True,True
14146,True,True
14147,True,True
14148,True,True
14149,True,True
14150,False,True
14151,True,True
14152,True,True
14153,True,True
14154,True,True
14155,True,True
14156,True,True
14157,True,True
14158,True,True
14159,True,True
14160,True,True
14161,False,True
14162,True,True
14163,True,True
14164,True,True
14165,True,True
14166,False,True
14167,True,True
14168,True,True
14169,True,True
14170,False,True
14171,True,True
14172,True,True
14173,True,True
14174,True,True
14175,True,True
14176,True,True
14178,True,True
14179,True,True
14180,True,True
14181,True,True
14182,True,True
14183,True,True
14184,False,True
14185,True,True
14186,False,True
14187,True,True
14188,True,True
14189,True,True
14190,True,True
14191,True,True
14192,True,True
14193,False,True
14194,True,True
14195,False,True
14196,True,True
14197,True,True
14198,True,True
14199,True,True
14200,True,True
14201,True,True
14202,True,True
14203,True,True
14204,True,True
14205,True,True
14206,True,True
14207,True,True
14208,True,True
14211,False,True
14212,True,True
14213,True,True
14214,True,True
14215,True,True
14216,True,True
14217,True,True
14219,True,True
14220,True,True
14221,True,True
14222,True,True
14223,True,True
14224,True,True
14225,True,True
14226,True,True
14227,True,True
14228,True,True
14229,True,True
14230,True,True
14231,True,True
14232,True,True
14233,True,True
14234,True,True
14235,True,True
14236,True,True
14237,True,True
14238,True,True
14239,True,True
14241,True,True
14242,True,True
14243,True,True
14244,True,True
14245,False,True
14246,True,True
14247,True,True
14248,True,True
14249,True,True
14250,True,True
14251,True,True
14252,True,True
14253,False,True
14254,True,True
14256,True,True
